produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
FEIJAO                   ,COMUM CORES         ,8778,PR        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.63
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,4,VAREJO                                                      ,9.12
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,4,ATACADO                                                     ,8.73
FEIJAO                   ,COMUM PRETO         ,8777,RJ        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.33
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,4,VAREJO                                                      ,8.86
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,4,ATACADO                                                     ,8.07
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RN        ,NORDESTE       ,2024,4,ATACADO                                                     ,8.79
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RN        ,NORDESTE       ,2024,4,VAREJO                                                      ,11.29
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RN        ,NORDESTE       ,2024,4,VAREJO                                                      ,11.57
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RN        ,NORDESTE       ,2024,4,ATACADO                                                     ,9.05
FEIJAO                   ,CAUPI TIPO 1        ,8786,RN        ,NORDESTE       ,2024,4,ATACADO                                                     ,7.82
FEIJAO                   ,CAUPI TIPO 1        ,8786,RN        ,NORDESTE       ,2024,4,VAREJO                                                      ,9.03
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RO        ,NORTE          ,2024,4,VAREJO                                                      ,5.81
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RO        ,NORTE          ,2024,4,ATACADO                                                     ,9.07
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RO        ,NORTE          ,2024,4,ATACADO                                                     ,5.7
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RO        ,NORTE          ,2024,4,VAREJO                                                      ,9.3
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RR        ,NORTE          ,2024,4,VAREJO                                                      ,12.13
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RR        ,NORTE          ,2024,4,ATACADO                                                     ,11.03
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RS        ,SUL            ,2024,4,ATACADO                                                     ,8.45
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RS        ,SUL            ,2024,4,ATACADO                                                     ,8.45
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RS        ,SUL            ,2024,4,VAREJO                                                      ,8.98
FEIJAO                   ,COMUM PRETO         ,8777,RS        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.69
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RS        ,SUL            ,2024,4,VAREJO                                                      ,11.39
FEIJAO                   ,COMUM CORES         ,8778,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.4
FEIJAO                   ,COMUM PRETO         ,8777,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.64
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SC        ,SUL            ,2024,4,ATACADO                                                     ,8.65
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SC        ,SUL            ,2024,4,VAREJO                                                      ,8.57
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SC        ,SUL            ,2024,4,VAREJO                                                      ,9.17
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SC        ,SUL            ,2024,4,ATACADO                                                     ,7.34
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SE        ,NORDESTE       ,2024,4,VAREJO                                                      ,8.42
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SE        ,NORDESTE       ,2024,4,VAREJO                                                      ,9.76
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SE        ,NORDESTE       ,2024,4,ATACADO                                                     ,7.71
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SE        ,NORDESTE       ,2024,4,ATACADO                                                     ,9.51
FEIJAO                   ,CAUPI TIPO 1        ,8786,SE        ,NORDESTE       ,2024,4,VAREJO                                                      ,8.8
FEIJAO                   ,CAUPI TIPO 1        ,8786,SE        ,NORDESTE       ,2024,4,ATACADO                                                     ,7.62
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SP        ,SUDESTE        ,2024,4,ATACADO                                                     ,8.52
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SP        ,SUDESTE        ,2024,4,VAREJO                                                      ,9.5
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SP        ,SUDESTE        ,2024,4,VAREJO                                                      ,8.51
FEIJAO                   ,COMUM CORES         ,8778,SP        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.61
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SP        ,SUDESTE        ,2024,4,ATACADO                                                     ,6.97
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,TO        ,NORTE          ,2024,4,ATACADO                                                     ,7.4
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,TO        ,NORTE          ,2024,4,ATACADO                                                     ,9.79
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,TO        ,NORTE          ,2024,4,VAREJO                                                      ,7.71
FEIJAO                   ,CAUPI TIPO 1        ,8786,TO        ,NORTE          ,2024,4,ATACADO                                                     ,8.65
FEIJAO                   ,COMUM CORES         ,8778,AC        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.73
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AC        ,NORTE          ,2024,5,ATACADO                                                     ,6.53
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AC        ,NORTE          ,2024,5,VAREJO                                                      ,7.52
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AL        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.36
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AL        ,NORDESTE       ,2024,5,VAREJO                                                      ,11.39
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AL        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.39
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AL        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.31
FEIJAO                   ,CAUPI TIPO 1        ,8786,AL        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.2
FEIJAO                   ,CAUPI TIPO 1        ,8786,AL        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.15
FEIJAO                   ,CAUPI TIPO 1        ,8786,AM        ,NORTE          ,2024,5,VAREJO                                                      ,7.33
FEIJAO                   ,CAUPI TIPO 1        ,8786,AM        ,NORTE          ,2024,5,ATACADO                                                     ,6.79
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AM        ,NORTE          ,2024,5,ATACADO                                                     ,7.49
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AM        ,NORTE          ,2024,5,ATACADO                                                     ,6.52
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AM        ,NORTE          ,2024,5,VAREJO                                                      ,7.44
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AM        ,NORTE          ,2024,5,VAREJO                                                      ,8.38
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AP        ,NORTE          ,2024,5,VAREJO                                                      ,8.0
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AP        ,NORTE          ,2024,5,ATACADO                                                     ,7.53
FEIJAO                   ,CAUPI               ,8629,AP        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.5
FEIJAO                   ,COMUM CORES         ,8778,BA        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.59
FEIJAO                   ,CAUPI               ,8629,BA        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.62
FEIJAO                   ,CAUPI TIPO 1        ,8786,BA        ,NORDESTE       ,2024,5,VAREJO                                                      ,7.76
FEIJAO                   ,CAUPI TIPO 1        ,8786,BA        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.58
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,BA        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.12
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,BA        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.63
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,BA        ,NORDESTE       ,2024,5,VAREJO                                                      ,7.67
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,BA        ,NORDESTE       ,2024,5,ATACADO                                                     ,9.24
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,CE        ,NORDESTE       ,2024,5,ATACADO                                                     ,5.72
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,CE        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.58
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,CE        ,NORDESTE       ,2024,5,ATACADO                                                     ,6.51
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,CE        ,NORDESTE       ,2024,5,VAREJO                                                      ,7.37
FEIJAO                   ,CAUPI TIPO 1        ,8786,CE        ,NORDESTE       ,2024,5,ATACADO                                                     ,5.5
FEIJAO                   ,CAUPI TIPO 1        ,8786,CE        ,NORDESTE       ,2024,5,VAREJO                                                      ,6.94
FEIJAO                   ,COMUM CORES         ,8778,DF        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.24
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,DF        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,5.95
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,DF        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,7.1
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,DF        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,5.88
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,DF        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,7.1
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,ES        ,SUDESTE        ,2024,5,ATACADO                                                     ,6.51
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,ES        ,SUDESTE        ,2024,5,VAREJO                                                      ,8.25
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,ES        ,SUDESTE        ,2024,5,VAREJO                                                      ,6.9
FEIJAO                   ,COMUM PRETO         ,8777,ES        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.75
FEIJAO                   ,COMUM CORES         ,8778,ES        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.71
FEIJAO                   ,COMUM CORES         ,8778,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.67
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,GO        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,10.71
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,GO        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,7.8
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,GO        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,6.79
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,GO        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,8.05
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MA        ,NORDESTE       ,2024,5,ATACADO                                                     ,6.94
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MA        ,NORDESTE       ,2024,5,VAREJO                                                      ,7.08
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MA        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.67
FEIJAO                   ,CAUPI TIPO 1        ,8786,MA        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.28
FEIJAO                   ,CAUPI TIPO 1        ,8786,MA        ,NORDESTE       ,2024,5,VAREJO                                                      ,7.46
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MG        ,SUDESTE        ,2024,5,ATACADO                                                     ,7.24
FEIJAO                   ,COMUM CORES         ,8778,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.74
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MG        ,SUDESTE        ,2024,5,VAREJO                                                      ,9.22
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MG        ,SUDESTE        ,2024,5,ATACADO                                                     ,8.42
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MG        ,SUDESTE        ,2024,5,VAREJO                                                      ,9.06
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MS        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,9.27
FEIJAO                   ,COMUM CORES         ,8778,MS        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.02
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MS        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,10.27
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MS        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,8.57
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MS        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,7.53
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MT        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,8.62
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MT        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,6.22
FEIJAO                   ,COMUM CORES         ,8778,MT        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.52
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MT        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,8.29
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MT        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,5.87
FEIJAO                   ,CAUPI TIPO 1        ,8786,MT        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,6.29
FEIJAO                   ,CAUPI TIPO 1        ,8786,MT        ,CENTRO-OESTE   ,2024,5,VAREJO                                                      ,6.53
FEIJAO                   ,CAUPI               ,8629,MT        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.16
FEIJAO                   ,CAUPI TIPO 1        ,8786,PA        ,NORTE          ,2024,5,VAREJO                                                      ,7.65
FEIJAO                   ,CAUPI               ,8629,PA        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.88
FEIJAO                   ,CAUPI TIPO 1        ,8786,PA        ,NORTE          ,2024,5,ATACADO                                                     ,7.19
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PA        ,NORTE          ,2024,5,ATACADO                                                     ,7.24
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PA        ,NORTE          ,2024,5,ATACADO                                                     ,6.27
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PA        ,NORTE          ,2024,5,VAREJO                                                      ,6.44
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PA        ,NORTE          ,2024,5,VAREJO                                                      ,7.57
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PB        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.12
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PB        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.61
FEIJAO                   ,CAUPI TIPO 1        ,8786,PB        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.77
FEIJAO                   ,CAUPI TIPO 1        ,8786,PE        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.43
FEIJAO                   ,CAUPI TIPO 1        ,8786,PE        ,NORDESTE       ,2024,5,VAREJO                                                      ,11.5
FEIJAO                   ,CAUPI               ,8629,PE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.87
FEIJAO                   ,COMUM CORES         ,8778,PE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.93
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PE        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.73
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PE        ,NORDESTE       ,2024,5,ATACADO                                                     ,6.77
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PE        ,NORDESTE       ,2024,5,VAREJO                                                      ,11.41
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PI        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.42
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PI        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.99
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PI        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.6
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PI        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.99
FEIJAO                   ,CAUPI               ,8629,PI        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.4
FEIJAO                   ,CAUPI TIPO 1        ,8786,PI        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.16
FEIJAO                   ,CAUPI TIPO 1        ,8786,PI        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.77
FEIJAO                   ,COMUM PRETO         ,8777,PR        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.91
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PR        ,SUL            ,2024,5,VAREJO                                                      ,5.89
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PR        ,SUL            ,2024,5,VAREJO                                                      ,5.94
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PR        ,SUL            ,2024,5,ATACADO                                                     ,6.33
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PR        ,SUL            ,2024,5,ATACADO                                                     ,5.89
FEIJAO                   ,COMUM CORES         ,8778,PR        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.18
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,5,ATACADO                                                     ,7.58
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,5,ATACADO                                                     ,8.03
FEIJAO                   ,COMUM PRETO         ,8777,RJ        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.83
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,5,VAREJO                                                      ,8.77
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,5,VAREJO                                                      ,8.36
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RN        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.13
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RN        ,NORDESTE       ,2024,5,ATACADO                                                     ,8.42
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RN        ,NORDESTE       ,2024,5,VAREJO                                                      ,12.26
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RN        ,NORDESTE       ,2024,5,VAREJO                                                      ,11.42
FEIJAO                   ,CAUPI TIPO 1        ,8786,RN        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.43
FEIJAO                   ,CAUPI TIPO 1        ,8786,RN        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.57
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RO        ,NORTE          ,2024,5,ATACADO                                                     ,5.21
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RO        ,NORTE          ,2024,5,ATACADO                                                     ,7.93
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RO        ,NORTE          ,2024,5,VAREJO                                                      ,5.3
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RO        ,NORTE          ,2024,5,VAREJO                                                      ,8.18
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RR        ,NORTE          ,2024,5,ATACADO                                                     ,8.51
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RR        ,NORTE          ,2024,5,VAREJO                                                      ,11.79
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RS        ,SUL            ,2024,5,ATACADO                                                     ,8.22
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RS        ,SUL            ,2024,5,ATACADO                                                     ,8.39
FEIJAO                   ,COMUM PRETO         ,8777,RS        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.36
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RS        ,SUL            ,2024,5,VAREJO                                                      ,11.58
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RS        ,SUL            ,2024,5,VAREJO                                                      ,8.55
FEIJAO                   ,COMUM PRETO         ,8777,SC        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.15
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SC        ,SUL            ,2024,5,ATACADO                                                     ,7.59
FEIJAO                   ,COMUM CORES         ,8778,SC        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.89
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SC        ,SUL            ,2024,5,VAREJO                                                      ,7.41
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SC        ,SUL            ,2024,5,VAREJO                                                      ,9.46
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SC        ,SUL            ,2024,5,ATACADO                                                     ,7.09
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SE        ,NORDESTE       ,2024,5,VAREJO                                                      ,9.55
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SE        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.44
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SE        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.5
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SE        ,NORDESTE       ,2024,5,ATACADO                                                     ,9.21
FEIJAO                   ,CAUPI TIPO 1        ,8786,SE        ,NORDESTE       ,2024,5,VAREJO                                                      ,8.98
FEIJAO                   ,CAUPI TIPO 1        ,8786,SE        ,NORDESTE       ,2024,5,ATACADO                                                     ,7.57
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SP        ,SUDESTE        ,2024,5,VAREJO                                                      ,8.03
FEIJAO                   ,COMUM CORES         ,8778,SP        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.04
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SP        ,SUDESTE        ,2024,5,VAREJO                                                      ,8.95
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,SP        ,SUDESTE        ,2024,5,ATACADO                                                     ,6.91
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,SP        ,SUDESTE        ,2024,5,ATACADO                                                     ,7.9
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,TO        ,NORTE          ,2024,5,ATACADO                                                     ,8.95
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,TO        ,NORTE          ,2024,5,VAREJO                                                      ,7.18
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,TO        ,NORTE          ,2024,5,ATACADO                                                     ,6.91
FEIJAO                   ,CAUPI TIPO 1        ,8786,TO        ,NORTE          ,2024,5,ATACADO                                                     ,8.74
FEIJAO                   ,COMUM CORES         ,8778,AC        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.75
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AC        ,NORTE          ,2024,6,VAREJO                                                      ,7.55
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AC        ,NORTE          ,2024,6,ATACADO                                                     ,6.63
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AL        ,NORDESTE       ,2024,6,VAREJO                                                      ,9.98
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AL        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.65
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AL        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.46
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AL        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.27
FEIJAO                   ,CAUPI TIPO 1        ,8786,AL        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.75
FEIJAO                   ,CAUPI TIPO 1        ,8786,AL        ,NORDESTE       ,2024,6,VAREJO                                                      ,9.02
FEIJAO                   ,CAUPI TIPO 1        ,8786,AM        ,NORTE          ,2024,6,ATACADO                                                     ,6.38
FEIJAO                   ,CAUPI TIPO 1        ,8786,AM        ,NORTE          ,2024,6,VAREJO                                                      ,7.68
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AM        ,NORTE          ,2024,6,VAREJO                                                      ,8.48
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AM        ,NORTE          ,2024,6,VAREJO                                                      ,8.45
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AM        ,NORTE          ,2024,6,ATACADO                                                     ,6.71
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,AM        ,NORTE          ,2024,6,ATACADO                                                     ,7.46
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AP        ,NORTE          ,2024,6,ATACADO                                                     ,6.27
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,AP        ,NORTE          ,2024,6,VAREJO                                                      ,6.99
FEIJAO                   ,CAUPI               ,8629,AP        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.5
FEIJAO                   ,CAUPI               ,8629,BA        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.92
FEIJAO                   ,CAUPI TIPO 1        ,8786,BA        ,NORDESTE       ,2024,6,ATACADO                                                     ,6.98
FEIJAO                   ,COMUM CORES         ,8778,BA        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.34
FEIJAO                   ,CAUPI TIPO 1        ,8786,BA        ,NORDESTE       ,2024,6,VAREJO                                                      ,7.18
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,BA        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.02
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,BA        ,NORDESTE       ,2024,6,ATACADO                                                     ,8.6
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,BA        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.84
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,BA        ,NORDESTE       ,2024,6,VAREJO                                                      ,7.13
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,CE        ,NORDESTE       ,2024,6,ATACADO                                                     ,5.23
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,CE        ,NORDESTE       ,2024,6,ATACADO                                                     ,5.19
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,CE        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.06
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,CE        ,NORDESTE       ,2024,6,VAREJO                                                      ,6.98
