municipio_origem,municipio_destino,ano,mes,uf_origem,uf_destino,soma_frete_tonelada,soma_tonelada_km,repeticoes,media_frete_tonelada,media_tonelada_km,distancia_km,data_padronizada
SORRISO,SANTOS,2021,Janeiro,MT        ,SP        ,"300,0","0,1312",1,"300,0","0,1312","2287,0",01/2021
SORRISO,SANTOS,2021,Julho,MT        ,SP        ,"360,0","0,1487",1,"360,0","0,1487","2287,0",07/2021
SORRISO,SANTOS,2021,Junho,MT        ,SP        ,"350,0","0,1443",1,"350,0","0,1443","2287,0",06/2021
SORRISO,SANTOS,2021,Maio,MT        ,SP        ,"340,0","0,1421",1,"340,0","0,1421","2287,0",05/2021
SORRISO,SANTOS,2021,Março,MT        ,SP        ,"390,0","0,1705",1,"390,0","0,1705","2287,0",03/2021
SORRISO,SANTOS,2021,Novembro,MT        ,SP        ,"350,0","0,1443",1,"350,0","0,1443","2287,0",11/2021
SORRISO,SANTOS,2021,Outubro,MT        ,SP        ,"340,0","0,1377",1,"340,0","0,1377","2287,0",10/2021
SORRISO,SANTOS,2021,Setembro,MT        ,SP        ,"330,0","0,1355",1,"330,0","0,1355","2287,0",09/2021
SORRISO,SANTOS,2022,Abril,MT        ,SP        ,"415,0","0,1815",1,"415,0","0,1815","2287,0",04/2022
SORRISO,SANTOS,2022,Agosto,MT        ,SP        ,"450,0","0,1968",1,"450,0","0,1968","2287,0",08/2022
SORRISO,SANTOS,2022,Dezembro,MT        ,SP        ,"430,0","0,188",1,"430,0","0,188","2287,0",12/2022
SORRISO,SANTOS,2022,Fevereiro,MT        ,SP        ,"430,0","0,188",1,"430,0","0,188","2287,0",02/2022
SORRISO,SANTOS,2022,Janeiro,MT        ,SP        ,"430,0","0,1749",1,"430,0","0,1749","2287,0",01/2022
SORRISO,SANTOS,2022,Julho,MT        ,SP        ,"495,0","0,2164",1,"495,0","0,2164","2287,0",07/2022
SORRISO,SANTOS,2022,Junho,MT        ,SP        ,"500,0","0,2186",1,"500,0","0,2186","2287,0",06/2022
SORRISO,SANTOS,2022,Maio,MT        ,SP        ,"430,0","0,188",1,"430,0","0,188","2287,0",05/2022
SORRISO,SANTOS,2022,Março,MT        ,SP        ,"420,0","0,1836",1,"420,0","0,1836","2287,0",03/2022
SORRISO,SANTOS,2022,Novembro,MT        ,SP        ,"425,0","0,1858",1,"425,0","0,1858","2287,0",11/2022
SORRISO,SANTOS,2022,Outubro,MT        ,SP        ,"430,0","0,188",1,"430,0","0,188","2287,0",10/2022
SORRISO,SANTOS,2022,Setembro,MT        ,SP        ,"430,0","0,188",1,"430,0","0,188","2287,0",09/2022
SORRISO,SANTOS,2023,Abril,MT        ,SP        ,"465,0","0,2033",1,"465,0","0,2033","2287,0",04/2023
SORRISO,SANTOS,2023,Agosto,MT        ,SP        ,"490,0","0,2143",1,"490,0","0,2143","2287,0",08/2023
SORRISO,SANTOS,2023,Dezembro,MT        ,SP        ,"520,0","0,2274",1,"520,0","0,2274","2287,0",12/2023
SORRISO,SANTOS,2023,Fevereiro,MT        ,SP        ,"510,0","0,223",1,"510,0","0,223","2287,0",02/2023
SORRISO,SANTOS,2023,Janeiro,MT        ,SP        ,"490,0","0,2143",1,"490,0","0,2143","2287,0",01/2023
SORRISO,SANTOS,2023,Julho,MT        ,SP        ,"520,0","0,2274",1,"520,0","0,2274","2287,0",07/2023
SORRISO,SANTOS,2023,Junho,MT        ,SP        ,"510,0","0,223",1,"510,0","0,223","2287,0",06/2023
SORRISO,SANTOS,2023,Maio,MT        ,SP        ,"490,0","0,2143",1,"490,0","0,2143","2287,0",05/2023
SORRISO,SANTOS,2023,Março,MT        ,SP        ,"480,0","0,2099",1,"480,0","0,2099","2287,0",03/2023
SORRISO,SANTOS,2023,Novembro,MT        ,SP        ,"530,0","0,2317",1,"530,0","0,2317","2287,0",11/2023
SORRISO,SANTOS,2023,Outubro,MT        ,SP        ,"520,0","0,2274",1,"520,0","0,2274","2287,0",10/2023
SORRISO,SANTOS,2023,Setembro,MT        ,SP        ,"530,0","0,2317",1,"530,0","0,2317","2287,0",09/2023
SORRISO,SANTOS,2024,Abril,MT        ,SP        ,"460,0","0,2011",1,"460,0","0,2011","2287,0",04/2024
SORRISO,SANTOS,2024,Dezembro,MT        ,SP        ,"390,0","0,1989",1,"390,0","0,1989","1961,0",12/2024
SORRISO,SANTOS,2024,Fevereiro,MT        ,SP        ,"460,0","0,2011",1,"460,0","0,2011","2287,0",02/2024
SORRISO,SANTOS,2024,Janeiro,MT        ,SP        ,"460,0","0,2011",1,"460,0","0,2011","2287,0",01/2024
SORRISO,SANTOS,2024,Julho,MT        ,SP        ,"470,0","0,2055",1,"470,0","0,2055","2287,0",07/2024
SORRISO,SANTOS,2024,Junho,MT        ,SP        ,"500,0","0,2186",1,"500,0","0,2186","2287,0",06/2024
SORRISO,SANTOS,2024,Maio,MT        ,SP        ,"470,0","0,2055",1,"470,0","0,2055","2287,0",05/2024
SORRISO,SANTOS,2024,Março,MT        ,SP        ,"450,0","0,1968",1,"450,0","0,1968","2287,0",03/2024
SORRISO,SANTOS,2024,Novembro,MT        ,SP        ,"420,0","0,1836",1,"420,0","0,1836","2287,0",11/2024
SORRISO,SANTOS,2024,Outubro,MT        ,SP        ,"450,0","0,1968",1,"450,0","0,1968","2287,0",10/2024
SORRISO,SANTOS,2024,Setembro,MT        ,SP        ,"450,0","0,1968",1,"450,0","0,1968","2287,0",09/2024
SORRISO,SENADOR POMPEU,2014,Novembro,MT        ,CE        ,"395,05","0,104",1,"395,05","0,104","3797,0",11/2014
SORRISO,SENADOR POMPEU,2016,Fevereiro,MT        ,CE        ,"442,0","0,1164",1,"442,0","0,1164","3797,0",02/2016
SORRISO,SENADOR POMPEU,2016,Junho,MT        ,CE        ,"423,96","0,1117",1,"423,96","0,1117","3797,0",06/2016
SORRISO,SENADOR POMPEU,2017,Julho,MT        ,CE        ,"466,81","0,1229",1,"466,81","0,1229","3797,0",07/2017
SORRISO,SENADOR POMPEU,2018,Junho,MT        ,CE        ,"605,6","0,1595",1,"605,6","0,1595","3797,0",06/2018
SORRISO,SENADOR POMPEU,2019,Dezembro,MT        ,CE        ,"398,15","0,1049",1,"398,15","0,1049","3797,0",12/2019
SORRISO,SENADOR POMPEU,2020,Março,MT        ,CE        ,"373,76","0,1413",1,"373,76","0,1413","2645,0",03/2020
SORRISO,SENADOR POMPEU,2020,Outubro,MT        ,CE        ,"405,71","0,1264",1,"405,71","0,1264","3210,0",10/2020
SORRISO,SIMPLÍCIO MENDES,2014,Janeiro,MT        ,PI        ,"374,0","0,1165",1,"374,0","0,1165","3210,0",01/2014
SORRISO,SOBRAL,2014,Novembro,MT        ,CE        ,"404,88","0,1041",1,"404,88","0,1041","3891,0",11/2014
SORRISO,SOBRAL,2016,Junho,MT        ,CE        ,"422,5","0,1086",1,"422,5","0,1086","3891,0",06/2016
SORRISO,SOBRAL,2018,Dezembro,MT        ,CE        ,"527,69","0,1356",1,"527,69","0,1356","3891,0",12/2018
SORRISO,SOBRAL,2019,Setembro,MT        ,CE        ,"392,39","0,1008",1,"392,39","0,1008","3891,0",09/2019
SORRISO,SOBRAL,2020,Abril,MT        ,CE        ,"406,71","0,1546",1,"406,71","0,1546","2630,0",04/2020
SORRISO,SOBRAL,2020,Fevereiro,MT        ,CE        ,"418,55","0,1591",1,"418,55","0,1591","2631,0",02/2020
SORRISO,SOBRAL,2020,Julho,MT        ,CE        ,"403,91","0,1536",1,"403,91","0,1536","2630,0",07/2020
SORRISO,SOBRAL,2020,Novembro,MT        ,CE        ,"358,34","0,143",1,"358,34","0,143","2506,0",11/2020
SORRISO,SÃO JOÃO DO PIAUÍ,2014,Janeiro,MT        ,PI        ,"330,0","0,1052",1,"330,0","0,1052","3136,0",01/2014
SORRISO,SÃO JOÃO DO PIAUÍ,2014,Julho,MT        ,PI        ,"305,16","0,1244",1,"305,16","0,1244","2454,0",07/2014
SORRISO,SÃO LUÍS DE MONTES BELOS,2016,Junho,MT        ,GO        ,"206,11","0,1464",1,"206,11","0,1464","1408,0",06/2016
SORRISO,SÃO LUÍS DE MONTES BELOS,2017,Março,MT        ,GO        ,"210,64","0,1496",1,"210,64","0,1496","1408,0",03/2017
SORRISO,SÃO LUÍS DE MONTES BELOS,2020,Agosto,MT        ,GO        ,"157,63","0,1367",1,"157,63","0,1367","1153,0",08/2020
SORRISO,SÃO LUÍS DE MONTES BELOS,2020,Fevereiro,MT        ,GO        ,"197,17","0,1704",1,"197,17","0,1704","1157,0",02/2020
SORRISO,SÃO LUÍS DE MONTES BELOS,2020,Novembro,MT        ,GO        ,"147,94","0,1278",1,"147,94","0,1278","1158,0",11/2020
SORRISO,SÃO LUÍS,2014,Janeiro,MT        ,MA        ,"349,0","0,0977",1,"349,0","0,0977","3573,0",01/2014
SORRISO,SÃO LUÍS,2015,Dezembro,MT        ,MA        ,"441,31","0,1235",1,"441,31","0,1235","3573,0",12/2015
SORRISO,SÃO LUÍS,2015,Maio,MT        ,MA        ,"408,65","0,1144",1,"408,65","0,1144","3573,0",05/2015
SORRISO,SÃO LUÍS,2018,Dezembro,MT        ,MA        ,"499,45","0,1398",1,"499,45","0,1398","3573,0",12/2018
SORRISO,SÃO LUÍS,2019,Setembro,MT        ,MA        ,"410,82","0,115",1,"410,82","0,115","3573,0",09/2019
SORRISO,SÃO LUÍS,2020,Março,MT        ,MA        ,"321,93","0,1387",1,"321,93","0,1387","2321,0",03/2020
SORRISO,SÃO LUÍS,2020,Outubro,MT        ,MA        ,"408,17","0,1284",1,"408,17","0,1284","3178,0",10/2020
SORRISO,SÃO LUÍS,2024,Outubro,MT        ,MA        ,"530,02","0,2254",1,"530,02","0,2254","2351,0",10/2024
SORRISO,SÃO RAIMUNDO NONATO,2014,Janeiro,MT        ,PI        ,"326,67","0,1031",1,"326,67","0,1031","3167,0",01/2014
SORRISO,SÃO RAIMUNDO NONATO,2014,Julho,MT        ,PI        ,"305,16","0,1228",1,"305,16","0,1228","2485,0",07/2014
SORRISO,SÃO RAIMUNDO NONATO,2024,Outubro,MT        ,PI        ,"439,28","0,1889",1,"439,28","0,1889","2325,0",10/2024
SORRISO,TAUÁ,2014,Janeiro,MT        ,CE        ,"382,5","0,1059",1,"382,5","0,1059","3611,0",01/2014
SORRISO,TAUÁ,2017,Agosto,MT        ,CE        ,"451,19","0,1247",1,"451,19","0,1247","3618,0",08/2017
SORRISO,TAUÁ,2019,Dezembro,MT        ,CE        ,"398,12","0,11",1,"398,12","0,11","3618,0",12/2019
SORRISO,TAUÁ,2020,Abril,MT        ,CE        ,"389,03","0,1524",1,"389,03","0,1524","2552,0",04/2020
SORRISO,TAUÁ,2020,Fevereiro,MT        ,CE        ,"405,97","0,1572",1,"405,97","0,1572","2582,0",02/2020
SORRISO,TAUÁ,2020,Julho,MT        ,CE        ,"391,92","0,1536",1,"391,92","0,1536","2552,0",07/2020
SORRISO,TERESINA,2014,Janeiro,MT        ,PI        ,"353,0","0,1007",1,"353,0","0,1007","3507,0",01/2014
SORRISO,TERESINA,2016,Junho,MT        ,PI        ,"376,5","0,1074",1,"376,5","0,1074","3507,0",06/2016
SORRISO,TERESINA,2017,Junho,MT        ,PI        ,"417,72","0,1191",1,"417,72","0,1191","3507,0",06/2017
SORRISO,TERESINA,2017,Março,MT        ,PI        ,"443,75","0,1265",1,"443,75","0,1265","3507,0",03/2017
SORRISO,TERESINA,2019,Dezembro,MT        ,PI        ,"361,89","0,1032",1,"361,89","0,1032","3507,0",12/2019
SORRISO,TERESINA,2019,Julho,MT        ,PI        ,"421,16","0,1201",1,"421,16","0,1201","3507,0",07/2019
SORRISO,TERESINA,2019,Março,MT        ,PI        ,"326,9","0,0932",1,"326,9","0,0932","3507,0",03/2019
SORRISO,TERESINA,2020,Fevereiro,MT        ,PI        ,"353,35","0,1558",1,"353,35","0,1558","2268,0",02/2020
SORRISO,TERESINA,2020,Julho,MT        ,PI        ,"353,3","0,1555",1,"353,3","0,1555","2272,0",07/2020
SORRISO,TERESINA,2020,Março,MT        ,PI        ,"330,19","0,1489",1,"330,19","0,1489","2218,0",03/2020
SORRISO,TERESINA,2020,Outubro,MT        ,PI        ,"401,18","0,129",1,"401,18","0,129","3110,0",10/2020
SORRISO,UBERLÂNDIA,2024,Outubro,MT        ,MG        ,"262,53","0,1821",1,"262,53","0,1821","1442,0",10/2024
SORRISO,UMARIZAL,2014,Janeiro,MT        ,RN        ,"369,5","0,0944",1,"369,5","0,0944","3914,0",01/2014
SORRISO,UMARIZAL,2014,Novembro,MT        ,RN        ,"330,17","0,0844",1,"330,17","0,0844","3914,0",11/2014
SORRISO,UMARIZAL,2016,Fevereiro,MT        ,RN        ,"431,32","0,1102",1,"431,32","0,1102","3914,0",02/2016
SORRISO,UMARIZAL,2018,Junho,MT        ,RN        ,"723,52","0,1849",1,"723,52","0,1849","3914,0",06/2018
SORRISO,UMARIZAL,2020,Abril,MT        ,RN        ,"384,96","0,1334",1,"384,96","0,1334","2886,0",04/2020
SORRISO,UMARIZAL,2020,Fevereiro,MT        ,RN        ,"392,93","0,1347",1,"392,93","0,1347","2916,0",02/2020
SORRISO,UMARIZAL,2020,Julho,MT        ,RN        ,"397,14","0,1376",1,"397,14","0,1376","2886,0",07/2020
SORRISO,UMARIZAL,2020,Novembro,MT        ,RN        ,"377,0","0,1335",1,"377,0","0,1335","2823,0",11/2020
SORRISO,UMARIZAL,2021,Fevereiro,MT        ,RN        ,"409,69","0,1406",1,"409,69","0,1406","2913,0",02/2021
SORRISO,UMARIZAL,2023,Setembro,MT        ,RN        ,"671,33","0,2311",1,"671,33","0,2311","2905,0",09/2023
SORRISO,VILHENA,2016,Junho,MT        ,RO        ,"232,94","0,1867",1,"232,94","0,1867","1248,0",06/2016
SORRISO,VITÓRIA,2014,Julho,MT        ,ES        ,"301,02","0,1138",1,"301,02","0,1138","2646,0",07/2014
SORRISO,VITÓRIA,2015,Dezembro,MT        ,ES        ,"395,25","0,1494",1,"395,25","0,1494","2646,0",12/2015
SORRISO,VITÓRIA,2015,Maio,MT        ,ES        ,"320,68","0,1212",1,"320,68","0,1212","2646,0",05/2015
SORRISO,VITÓRIA,2019,Dezembro,MT        ,ES        ,"337,71","0,1276",1,"337,71","0,1276","2646,0",12/2019
SORRISO,VITÓRIA,2019,Setembro,MT        ,ES        ,"342,74","0,1295",1,"342,74","0,1295","2646,0",09/2019
SORRISO,VITÓRIA,2020,Agosto,MT        ,ES        ,"344,75","0,1374",1,"344,75","0,1374","2510,0",08/2020
SORRISO,VITÓRIA,2020,Março,MT        ,ES        ,"321,85","0,1284",1,"321,85","0,1284","2506,0",03/2020
SÃO DOMINGOS DO AZEITÃO,SÃO LUÍS,2023,Julho,MA        ,MA        ,"169,5","0,2712",1,"169,5","0,2712","625,0",07/2023
SÃO DOMINGOS DO AZEITÃO,SÃO LUÍS,2023,Outubro,MA        ,MA        ,"167,0","0,2672",1,"167,0","0,2672","625,0",10/2023
SÃO GABRIEL DO OESTE,JUAZEIRO,2014,Julho,MS        ,BA        ,"289,5","0,1055",1,"289,5","0,1055","2744,0",07/2014
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Agosto,MS        ,PR        ,"105,29","0,1517",1,"105,29","0,1517","694,0",08/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Dezembro,MS        ,PR        ,"121,25","0,1747",1,"121,25","0,1747","694,0",12/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Julho,MS        ,PR        ,"97,72","0,1408",1,"97,72","0,1408","694,0",07/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Junho,MS        ,PR        ,"99,0","0,1427",1,"99,0","0,1427","694,0",06/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Maio,MS        ,PR        ,"106,78","0,1539",1,"106,78","0,1539","694,0",05/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Outubro,MS        ,PR        ,"104,13","0,15",1,"104,13","0,15","694,0",10/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2021,Setembro,MS        ,PR        ,"101,52","0,1463",1,"101,52","0,1463","694,0",09/2021
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Abril,MS        ,PR        ,"142,1","0,2048",1,"142,1","0,2048","694,0",04/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Agosto,MS        ,PR        ,"90,0","0,1297",1,"90,0","0,1297","694,0",08/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Dezembro,MS        ,PR        ,"145,0","0,2089",1,"145,0","0,2089","694,0",12/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Fevereiro,MS        ,PR        ,"151,05","0,2176",1,"151,05","0,2176","694,0",02/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Janeiro,MS        ,PR        ,"114,71","0,1653",1,"114,71","0,1653","694,0",01/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Julho,MS        ,PR        ,"203,5","0,2932",1,"203,5","0,2932","694,0",07/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Junho,MS        ,PR        ,"155,0","0,2233",1,"155,0","0,2233","694,0",06/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Maio,MS        ,PR        ,"134,7","0,1941",1,"134,7","0,1941","694,0",05/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Março,MS        ,PR        ,"152,5","0,2197",1,"152,5","0,2197","694,0",03/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Novembro,MS        ,PR        ,"145,0","0,2089",1,"145,0","0,2089","694,0",11/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Outubro,MS        ,PR        ,"148,0","0,2133",1,"148,0","0,2133","694,0",10/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2022,Setembro,MS        ,PR        ,"144,0","0,2075",1,"144,0","0,2075","694,0",09/2022
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Abril,MS        ,PR        ,"134,33","0,1936",1,"134,33","0,1936","694,0",04/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Agosto,MS        ,PR        ,"180,0","0,2594",1,"180,0","0,2594","694,0",08/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Dezembro,MS        ,PR        ,"157,0","0,2262",1,"157,0","0,2262","694,0",12/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Fevereiro,MS        ,PR        ,"171,4","0,247",1,"171,4","0,247","694,0",02/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Janeiro,MS        ,PR        ,"160,0","0,2305",1,"160,0","0,2305","694,0",01/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Julho,MS        ,PR        ,"134,0","0,1931",1,"134,0","0,1931","694,0",07/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Junho,MS        ,PR        ,"135,0","0,195",1,"135,0","0,195","694,0",06/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Maio,MS        ,PR        ,"132,67","0,1912",1,"132,67","0,1912","694,0",05/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Março,MS        ,PR        ,"165,0","0,2378",1,"165,0","0,2378","694,0",03/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Novembro,MS        ,PR        ,"184,0","0,2651",1,"184,0","0,2651","694,0",11/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Outubro,MS        ,PR        ,"184,0","0,2651",1,"184,0","0,2651","694,0",10/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2023,Setembro,MS        ,PR        ,"159,0","0,2284",1,"159,0","0,2284","694,0",09/2023
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Abril,MS        ,PR        ,"128,0","0,1844",1,"128,0","0,1844","694,0",04/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Agosto,MS        ,PR        ,"135,0","0,1945",1,"135,0","0,1945","694,0",08/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Dezembro,MS        ,PR        ,"115,0","0,1657",1,"115,0","0,1657","694,0",12/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Fevereiro,MS        ,PR        ,"134,0","0,1924",1,"134,0","0,1924","694,0",02/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Janeiro,MS        ,PR        ,"135,0","0,195",1,"135,0","0,195","694,0",01/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Julho,MS        ,PR        ,"147,0","0,2113",1,"147,0","0,2113","694,0",07/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Junho,MS        ,PR        ,"142,0","0,205",1,"142,0","0,205","694,0",06/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Maio,MS        ,PR        ,"126,0","0,1821",1,"126,0","0,1821","694,0",05/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Março,MS        ,PR        ,"130,0","0,1879",1,"130,0","0,1879","694,0",03/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Novembro,MS        ,PR        ,"118,0","0,17",1,"118,0","0,17","694,0",11/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Outubro,MS        ,PR        ,"131,0","0,1888",1,"131,0","0,1888","694,0",10/2024
SÃO GABRIEL DO OESTE,MARINGÁ,2024,Setembro,MS        ,PR        ,"131,0","0,1888",1,"131,0","0,1888","694,0",09/2024
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Agosto,MS        ,PR        ,"155,75","0,1267",1,"155,75","0,1267","1229,0",08/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Dezembro,MS        ,PR        ,"175,56","0,1428",1,"175,56","0,1428","1229,0",12/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Julho,MS        ,PR        ,"160,94","0,131",1,"160,94","0,131","1229,0",07/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Junho,MS        ,PR        ,"165,0","0,1343",1,"165,0","0,1343","1229,0",06/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Maio,MS        ,PR        ,"184,75","0,1503",1,"184,75","0,1503","1229,0",05/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Outubro,MS        ,PR        ,"145,0","0,118",1,"145,0","0,118","1229,0",10/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2021,Setembro,MS        ,PR        ,"143,87","0,1171",1,"143,87","0,1171","1229,0",09/2021
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Abril,MS        ,PR        ,"225,0","0,1831",1,"225,0","0,1831","1229,0",04/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Agosto,MS        ,PR        ,"280,0","0,2278",1,"280,0","0,2278","1229,0",08/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Dezembro,MS        ,PR        ,"222,5","0,181",1,"222,5","0,181","1229,0",12/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Fevereiro,MS        ,PR        ,"245,23","0,1995",1,"245,23","0,1995","1229,0",02/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Janeiro,MS        ,PR        ,"191,67","0,156",1,"191,67","0,156","1229,0",01/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Julho,MS        ,PR        ,"270,0","0,2197",1,"270,0","0,2197","1229,0",07/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Junho,MS        ,PR        ,"229,9","0,1871",1,"229,9","0,1871","1229,0",06/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Maio,MS        ,PR        ,"220,0","0,179",1,"220,0","0,179","1229,0",05/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Março,MS        ,PR        ,"256,25","0,2085",1,"256,25","0,2085","1229,0",03/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Novembro,MS        ,PR        ,"212,5","0,1729",1,"212,5","0,1729","1229,0",11/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Outubro,MS        ,PR        ,"207,5","0,1688",1,"207,5","0,1688","1229,0",10/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2022,Setembro,MS        ,PR        ,"225,17","0,1832",1,"225,17","0,1832","1229,0",09/2022
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Abril,MS        ,PR        ,"240,0","0,1953",1,"240,0","0,1953","1229,0",04/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Agosto,MS        ,PR        ,"302,0","0,2459",1,"302,0","0,2459","1229,0",08/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Dezembro,MS        ,PR        ,"201,0","0,1635",1,"201,0","0,1635","1229,0",12/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Fevereiro,MS        ,PR        ,"302,33","0,246",1,"302,33","0,246","1229,0",02/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Janeiro,MS        ,PR        ,"276,0","0,2246",1,"276,0","0,2246","1229,0",01/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Julho,MS        ,PR        ,"240,0","0,195",1,"240,0","0,195","1229,0",07/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Junho,MS        ,PR        ,"239,0","0,1947",1,"239,0","0,1947","1229,0",06/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Maio,MS        ,PR        ,"240,0","0,1953",1,"240,0","0,1953","1229,0",05/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Março,MS        ,PR        ,"299,33","0,2436",1,"299,33","0,2436","1229,0",03/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Novembro,MS        ,PR        ,"237,0","0,1931",1,"237,0","0,1931","1229,0",11/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Outubro,MS        ,PR        ,"288,0","0,2339",1,"288,0","0,2339","1229,0",10/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2023,Setembro,MS        ,PR        ,"286,0","0,2328",1,"286,0","0,2328","1229,0",09/2023
SÃO GABRIEL DO OESTE,PARANAGUÁ,2024,Abril,MS        ,PR        ,"209,0","0,1699",1,"209,0","0,1699","1229,0",04/2024
SÃO GABRIEL DO OESTE,PARANAGUÁ,2024,Agosto,MS        ,PR        ,"242,0","0,1969",1,"242,0","0,1969","1229,0",08/2024
SÃO GABRIEL DO OESTE,PARANAGUÁ,2024,Dezembro,MS        ,PR        ,"206,0","0,1674",1,"206,0","0,1674","1229,0",12/2024
