produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,02/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.4,02/2024
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.26,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.79,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.57,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.1,02/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.88,02/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.42,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.93,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.62,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,02/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.01,02/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.53,02/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.58,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.37,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.59,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,02/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.5,02/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SC        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.87,02/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.51,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,3,VAREJO                                                      ,5.49,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.63,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.96,03/2024
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.26,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.69,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.52,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.1,03/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.79,03/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.38,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.01,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.81,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.89,03/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.47,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.44,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.28,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.53,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,03/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.74,03/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SC        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.8,03/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.44,03/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,4,VAREJO                                                      ,5.49,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.34,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.55,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.13,04/2024
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.23,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.51,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.09,04/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.81,04/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.35,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.02,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.89,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.89,04/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.46,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.26,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.3,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.52,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,04/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SC        ,SUL            ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,04/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.79,04/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.44,04/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.34,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,05/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,5,VAREJO                                                      ,5.49,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.57,05/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.09,05/2024
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.14,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.69,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.48,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.13,05/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.82,05/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.32,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.03,05/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.9,05/2024
